,puiss_max,masse_ordma_min,Marque,Carrosserie,boite,gamme2
42712,54.0,1201,34,0,1,1
42713,115.0,1484,34,2,1,1
42714,88.0,1417,34,2,1,1
42715,88.0,1455,34,2,0,1
42719,54.0,1214,34,0,1,1
42720,70.0,1273,34,1,1,1
42722,54.0,1259,34,1,1,1
42723,88.0,1323,34,1,1,1
42726,88.0,1155,34,0,1,1
42727,147.0,1235,34,0,1,1
42728,115.0,1165,34,0,1,1
42733,60.0,1035,34,0,1,1
42734,50.0,1035,34,0,1,1
42735,88.0,1165,34,0,1,1
42736,88.0,1225,34,0,0,1
42742,60.0,1050,34,0,1,1
42743,50.0,1050,34,0,1,1
42744,88.0,1474,34,9,1,3
42745,115.0,1534,34,9,1,3
42746,115.0,1555,34,9,0,3
42755,88.0,1555,34,2,1,3
42756,147.0,1610,34,2,1,3
42757,115.0,1590,34,2,1,3
42758,115.0,1605,34,2,0,3
42762,88.0,1332,34,0,1,3
42763,88.0,1357,34,0,0,3
42764,115.0,1360,34,0,1,3
42765,115.0,1360,34,0,1,3
42766,72.0,1265,34,0,1,3
42776,88.0,1481,34,1,1,3
42777,115.0,1556,34,1,1,3
42784,88.0,1480,34,8,1,3
42785,115.0,1535,34,8,1,3
42786,115.0,1585,34,8,0,3
42787,115.0,1585,34,8,0,3
42796,88.0,1505,34,8,1,3
42797,115.0,1565,34,8,1,3
42798,115.0,1565,34,8,1,3
42799,115.0,1615,34,8,0,3
42800,115.0,1615,34,8,0,3
42810,88.0,1465,34,0,0,4
42811,115.0,1475,34,0,1,4
42812,115.0,1485,34,0,0,4
42820,88.0,1485,34,1,0,4
42821,115.0,1495,34,1,1,4
42822,115.0,1505,34,1,0,4
42833,54.0,1240,34,3,1,1
42849,72.0,1457,34,3,1,1
42850,88.0,1457,34,3,1,1
42858,147.0,1372,34,4,1,3
42859,115.0,1350,34,4,1,3
42860,115.0,1372,34,4,0,3
42862,257.0,1455,35,4,1,2
42863,257.0,1475,35,4,0,2
42864,257.0,1505,35,4,1,2
42865,257.0,1525,35,4,0,2
42866,294.0,1470,35,4,1,2
42867,294.0,1490,35,4,0,2
42868,294.0,1520,35,4,1,2
42869,294.0,1540,35,4,0,2
42870,316.0,1470,35,4,1,2
42871,316.0,1490,35,4,0,2
42872,316.0,1520,35,4,1,2
42873,316.0,1540,35,4,0,2
42874,257.0,1525,35,2,1,2
42875,257.0,1545,35,2,0,2
42876,257.0,1575,35,2,1,2
42877,257.0,1595,35,2,0,2
42878,294.0,1540,35,2,1,2
42879,294.0,1560,35,2,0,2
42880,294.0,1590,35,2,1,2
42881,294.0,1610,35,2,0,2
42882,316.0,1540,35,2,1,2
42883,316.0,1560,35,2,0,2
42884,316.0,1590,35,2,1,2
42885,316.0,1610,35,4,0,2
42886,368.0,1645,35,2,1,2
42887,368.0,1670,35,4,0,2
42889,390.0,1660,35,4,0,2
42891,368.0,1720,35,2,1,2
42893,368.0,1745,35,2,0,2
42895,390.0,1735,35,2,0,2
42897,195.0,1385,35,2,1,2
42898,195.0,1415,35,2,0,2
42900,232.0,1395,35,2,1,2
42901,232.0,1425,35,2,0,2
42902,220.0,2070,35,9,1,2
42903,220.0,2105,35,9,0,2
42904,220.0,2105,35,9,0,2
42905,294.0,2140,35,9,0,2
42906,368.0,2245,35,9,0,2
42907,397.0,2245,35,9,0,2
42909,405.0,2290,35,9,0,2
42913,202.0,1385,35,4,1,2
42914,202.0,1415,35,4,0,2
42915,239.0,1395,35,4,1,2
42916,239.0,1425,35,4,0,2
42917,220.0,1805,35,0,1,2
42918,220.0,1805,35,0,1,2
42919,220.0,1835,35,0,0,2
42920,220.0,1835,35,0,0,2
42921,220.0,1835,35,0,0,2
42922,220.0,1835,35,0,0,2
42923,220.0,1895,35,0,0,2
42924,220.0,1895,35,0,0,2
42925,220.0,1895,35,0,0,2
42926,220.0,1895,35,0,0,2
42927,294.0,1845,35,0,1,2
42928,294.0,1845,35,0,1,2
42929,294.0,1875,35,0,0,2
42930,294.0,1875,35,0,0,2
42931,294.0,1875,35,0,0,2
42932,294.0,1875,35,0,0,2
42933,294.0,1935,35,0,0,2
42934,294.0,1935,35,0,0,2
42935,294.0,1935,35,0,0,2
42936,294.0,1935,35,0,0,2
42937,368.0,2045,35,0,0,2
42938,368.0,2045,35,0,0,2
42939,368.0,2045,35,0,0,2
42940,368.0,2045,35,0,0,2
42943,397.0,2045,35,0,0,2
42944,397.0,2045,35,0,0,2
42945,397.0,2045,35,0,0,2
42946,397.0,2045,35,0,0,2
42947,316.0,1995,35,0,0,2
42948,316.0,1995,35,0,0,2
42951,250.0,1650,36,0,0,3
42952,88.0,1255,37,9,0,1
42953,66.0,1176,37,9,1,1
42956,54.0,1055,37,0,1,1
42957,88.0,1165,37,0,0,1
42958,147.0,1279,37,0,0,1
42959,66.0,1084,37,0,1,1
42960,66.0,1084,37,0,1,1
42964,54.0,1105,37,1,1,1
42965,88.0,1199,37,1,0,1
42966,66.0,1130,37,1,1,1
42971,55.0,1062,37,0,1,1
42972,55.0,1055,37,0,1,1
42985,78.0,1394,37,3,1,1
42989,78.0,1395,37,3,0,1
43029,85.0,1280,37,0,1,3
43031,97.0,1280,37,0,1,3
43037,85.0,1280,37,4,1,3
43039,97.0,1280,37,4,1,3
43042,140.0,1395,37,4,1,3
43043,195.0,1454,37,4,1,3
43048,97.0,1590,37,2,1,3
43049,97.0,1594,37,2,1,3
43053,85.0,1359,37,1,1,3
43055,97.0,1359,37,1,1,3
43067,85.0,1395,37,8,1,3
43072,97.0,1505,37,8,1,3
43078,85.0,1416,37,8,1,3
43079,97.0,1416,37,8,1,3
43099,55.0,1003,37,0,0,0
43100,75.0,1051,37,0,1,0
43101,98.0,1133,37,0,1,0
43102,55.0,939,37,0,1,0
43105,75.0,1206,37,2,1,1
43109,78.0,1420,38,3,1,1
43110,78.0,1418,38,3,1,1
43127,420.0,2435,39,0,0,2
43129,420.0,2495,39,0,0,2
43131,338.0,2745,39,0,0,2
43135,338.0,2655,39,4,0,2
43137,338.0,2635,39,0,0,2
43141,338.0,2705,39,4,0,2
43155,110.0,1742,40,7,0,5
43156,110.0,1723,40,7,1,5
43157,110.0,1790,40,7,0,5
43158,110.0,1771,40,7,1,5
43161,77.0,1395,40,8,1,3
43165,77.0,1360,40,8,1,3
43168,88.0,1495,40,0,1,4
43169,118.0,1495,40,0,1,4
43176,88.0,1555,40,0,1,4
43177,118.0,1555,40,0,1,4
43185,77.0,1115,40,0,0,1
43186,77.0,1090,40,0,1,1
43187,77.0,1095,40,0,1,1
43191,63.0,1075,40,0,1,1
43192,51.0,1049,40,0,1,1
43193,44.0,1049,40,0,1,1
43194,132.0,1259,40,0,0,1
43196,110.0,1254,40,0,0,1
43199,77.0,1165,40,0,0,1
43200,77.0,1145,40,0,1,1
43201,77.0,1150,40,0,1,1
43204,63.0,1130,40,0,1,1
43205,51.0,1110,40,0,1,1
43206,44.0,1110,40,0,1,1
43207,132.0,1327,40,0,0,3
43208,132.0,1310,40,0,1,3
43210,77.0,1235,40,0,0,3
43211,77.0,1199,40,0,1,3
43212,63.0,1188,40,0,1,3
43217,90.0,1224,40,0,1,3
43220,103.0,1211,40,0,1,3
43221,132.0,1307,40,0,0,3
43222,132.0,1290,40,0,1,3
43223,77.0,1215,40,0,0,3
43224,77.0,1179,40,0,1,3
43225,63.0,1168,40,0,1,3
43230,90.0,1204,40,0,1,3
43233,44.0,929,40,0,1,1
43234,44.0,940,40,0,1,1
43235,44.0,932,40,0,0,1
43236,55.0,929,40,0,1,1
43237,55.0,940,40,0,1,4
43238,55.0,932,40,0,0,1
43239,90.0,1230,40,0,0,4
43243,63.0,1155,40,0,1,4
43244,77.0,1175,40,0,1,4
43245,77.0,1175,40,0,1,4
43246,77.0,1175,40,0,1,4
43247,55.0,1135,40,0,1,4
43248,44.0,929,41,0,1,1
43249,44.0,940,41,0,1,1
43250,44.0,932,41,0,0,1
43251,55.0,929,41,0,1,1
43252,55.0,940,41,0,1,1
43253,55.0,932,41,0,0,1
43254,132.0,1318,41,0,0,3
43264,63.0,1116,41,0,1,3
43267,77.0,1164,41,0,0,3
43268,77.0,1130,41,0,1,3
43272,44.0,1095,41,0,1,3
43278,63.0,1136,41,1,1,3
43279,77.0,1184,41,1,0,3
43280,77.0,1150,41,1,1,3
43284,44.0,1110,41,1,1,3
43285,90.0,1335,41,0,0,4
43286,90.0,1345,41,0,0,4
43287,90.0,1330,41,0,0,4
43291,90.0,1315,41,0,1,4
43292,90.0,1325,41,0,1,4
43293,90.0,1310,41,0,1,4
43311,77.0,1270,41,0,1,4
43312,77.0,1265,41,0,1,4
43315,147.0,1470,41,0,0,4
43316,147.0,1460,41,0,0,4
43317,147.0,1455,41,0,0,4
43320,147.0,1450,41,0,1,4
43321,147.0,1440,41,0,1,4
43322,147.0,1435,41,0,1,4
43325,118.0,1385,41,0,0,4
43326,118.0,1375,41,0,0,4
43327,118.0,1370,41,0,0,4
43330,118.0,1365,41,0,1,4
43331,118.0,1355,41,0,1,4
43332,118.0,1350,41,0,1,4
43354,90.0,1350,41,1,0,4
43355,90.0,1360,41,1,0,4
43356,90.0,1345,41,1,0,4
43360,90.0,1330,41,1,1,4
43361,90.0,1340,41,1,1,4
43362,90.0,1325,41,1,1,4
43385,77.0,1280,41,1,1,4
43388,147.0,1475,41,1,0,4
43389,147.0,1485,41,1,0,4
43390,147.0,1470,41,1,0,4
43393,147.0,1455,41,1,1,4
43394,147.0,1465,41,1,1,4
43395,147.0,1450,41,1,1,4
43398,118.0,1390,41,1,0,4
43399,118.0,1400,41,1,0,4
43400,118.0,1385,41,1,0,4
43403,118.0,1370,41,1,1,4
43404,118.0,1380,41,1,1,4
43405,118.0,1365,41,1,1,4
43441,103.0,1256,41,0,1,4
43442,132.0,1342,41,0,0,4
43443,132.0,1313,41,0,1,4
43444,77.0,1233,41,0,1,4
43449,90.0,1230,41,0,0,3
43452,63.0,1155,41,0,1,3
43453,77.0,1175,41,0,1,3
43454,55.0,1135,41,0,1,3
43467,63.0,1221,41,3,1,1
43472,77.0,1271,41,3,0,1
43475,77.0,1237,41,3,1,1
43490,92.0,1482,41,0,1,5
43491,92.0,1477,41,0,1,5
43501,118.0,1523,41,0,0,5
43508,191.0,1714,41,0,0,5
43534,92.0,1504,41,1,1,5
43535,92.0,1499,41,1,1,5
43544,118.0,1545,41,1,0,5
43545,118.0,1550,41,1,0,5
43549,191.0,1736,41,1,0,5
43550,191.0,1746,41,1,0,5
43580,77.0,1375,41,9,0,1
43581,77.0,1370,41,9,0,1
43585,77.0,1340,41,9,1,1
43591,118.0,1505,41,9,1,1
43614,45.0,825,42,4,1,0
43616,45.0,825,42,4,1,0
43618,62.0,845,42,4,1,0
43620,62.0,845,42,4,1,0
43624,62.0,845,42,4,1,0
43626,62.0,845,42,4,1,0
43630,75.0,870,42,4,1,0
43632,52.0,825,42,4,1,0
43634,52.0,825,42,4,1,0
43638,62.0,875,42,4,1,0
43639,62.0,875,42,2,1,0
43640,62.0,875,42,2,1,0
43644,62.0,875,42,2,1,0
43646,62.0,875,42,2,1,0
43650,75.0,895,42,2,1,0
43652,52.0,855,42,2,1,0
43654,52.0,855,42,2,1,0
43673,147.0,1305,44,4,1,2
43674,147.0,1328,44,4,0,2
43675,110.0,1555,44,9,1,4
43676,110.0,1565,44,9,0,4
43679,110.0,1552,44,9,1,4
43684,221.0,1580,44,1,1,4
43685,221.0,1580,44,0,1,4
43692,191.0,1662,44,1,0,4
43695,73.0,1145,44,6,1,1
43696,84.0,1425,44,9,1,4
43697,110.0,1425,44,9,1,4
43700,50.0,970,45,0,0,0
43701,50.0,930,45,0,1,0
43704,62.5,1135,45,9,1,1
43706,131.0,1495,45,0,1,4
43708,50.0,1050,45,6,1,1
43709,69.0,1115,45,6,0,1
43710,69.0,1110,45,0,1,1
43712,100.0,1115,45,0,1,1
43714,69.0,1050,45,0,0,1
43716,69.0,1020,45,0,1,1
43721,100.0,1130,45,0,1,1
43722,69.0,1065,45,0,0,1
43724,69.0,1035,45,0,1,1
43728,69.0,1110,45,0,1,1
43740,73.0,1225,46,0,1,3
43761,108.0,1450,46,0,1,3
43762,108.0,1460,46,0,1,3
43763,108.0,1485,46,1,1,3
43764,50.0,905,46,0,0,0
43765,50.0,895,46,0,1,0
43766,50.0,875,46,0,1,0
43767,50.0,915,46,0,0,0
43768,50.0,905,46,0,1,0
43769,50.0,880,46,0,1,0
43770,147.0,1328,46,4,0,2
43771,147.0,1305,46,4,1,2
43772,50.0,920,46,0,1,1
43802,111.0,1565,46,9,1,4
43803,111.0,1565,46,9,1,4
43815,97.0,1505,46,8,1,3
43823,73.0,1145,46,8,1,3
43827,51.0,1045,46,0,1,1
43828,51.0,1045,46,0,1,1
43829,51.0,1055,46,0,1,1
43840,73.0,1100,46,0,1,1
43841,73.0,1100,46,0,1,1
44029,63.0,1388,47,3,1,1
44032,63.0,1448,47,3,1,1
44034,63.0,1436,47,3,1,1
44036,77.0,1455,47,3,1,1
44037,77.0,1541,47,3,1,1
44038,77.0,1514,47,3,1,1
44039,77.0,1455,47,3,1,1
44042,77.0,1541,47,3,1,1
44045,77.0,1514,47,3,1,1
44060,77.0,1388,47,3,1,1
44061,77.0,1461,47,3,1,1
44062,77.0,1436,47,3,1,1
44063,77.0,1388,47,3,1,1
44066,77.0,1461,47,3,1,1
44069,77.0,1436,47,3,1,1
44073,77.0,1453,47,3,1,1
44074,77.0,1428,47,3,1,1
44078,77.0,1453,47,3,1,1
44081,77.0,1428,47,3,1,1
44090,77.0,1448,47,3,1,1
44092,77.0,1448,47,3,1,1
44102,77.0,1454,47,3,1,1
44107,77.0,1440,47,3,1,1
44109,77.0,1440,47,3,1,1
44110,77.0,1454,47,3,1,1
44525,118.0,1373,47,0,0,3
44526,118.0,1359,47,0,1,3
44529,77.0,1297,47,0,0,3
44530,77.0,1274,47,0,1,3
44543,90.0,1505,47,2,1,3
44544,155.0,1586,47,2,0,3
44547,90.0,1290,47,0,1,3
44551,63.0,1229,47,0,1,3
44552,173.0,1420,47,0,0,3
44555,90.0,1479,47,2,0,3
44556,90.0,1456,47,2,1,3
44558,77.0,1416,47,2,1,3
44559,155.0,1555,47,2,0,3
44560,155.0,1533,47,2,1,3
44561,195.0,1614,47,2,0,3
44564,118.0,1503,47,2,0,3
44565,118.0,1484,47,2,1,3
44566,90.0,1426,47,1,0,3
44567,90.0,1394,47,1,1,3
44572,63.0,1347,47,1,1,3
44575,90.0,1438,47,0,0,3
44576,90.0,1416,47,0,1,3
44580,63.0,1355,47,0,1,3
44583,77.0,1210,47,0,1,3
44584,63.0,1205,47,0,1,3
44587,103.0,1290,47,0,0,3
44591,77.0,1324,47,0,0,3
44594,77.0,1302,47,0,1,3
44643,90.0,1463,47,1,0,4
44644,90.0,1440,47,1,1,4
44654,90.0,1497,47,1,0,4
44655,90.0,1473,47,1,1,4
44667,220.0,1712,47,2,0,4
44673,118.0,1539,47,2,0,4
44674,118.0,1512,47,2,1,4
44675,246.0,2273,47,0,0,2
44678,206.0,2251,47,0,0,2
44683,77.0,1126,47,0,0,1
44684,77.0,1088,47,0,1,1
44687,63.0,1104,47,0,0,1
44688,63.0,1070,47,0,1,1
44689,51.0,1067,47,0,1,1
44690,44.0,1067,47,0,1,1
44691,132.0,1269,47,0,0,1
44692,118.0,1360,47,4,0,4
44693,118.0,1346,47,4,1,4
44694,90.0,1319,47,4,1,4
44695,155.0,1393,47,4,0,4
44696,155.0,1373,47,4,1,4
44697,195.0,1439,47,4,0,4
44698,195.0,1419,47,4,1,4
44709,110.0,1723,47,7,1,5
44710,110.0,1792,47,7,0,5
44711,90.0,1501,47,9,1,4
44718,206.0,2103,47,9,0,2
44730,77.0,1453,47,9,1,2
44736,103.0,1536,47,9,0,2
44737,103.0,1516,47,9,1,2
44738,44.0,929,47,0,1,1
44739,44.0,940,47,0,1,1
44740,44.0,932,47,0,0,1
44741,55.0,929,47,0,1,1
44742,55.0,940,47,0,1,1
44743,55.0,932,47,0,0,1
44746,110.0,1482,48,0,1,5
44747,110.0,1501,48,0,0,5
44748,177.0,1543,48,0,0,5
44749,132.0,1480,48,0,1,5
44750,132.0,1501,48,0,0,5
44758,224.0,1674,48,0,0,5
44759,177.0,1597,48,0,0,2
44763,224.0,1729,48,0,0,2
44766,177.0,1592,48,0,0,2
44767,132.0,1524,48,0,1,2
44768,132.0,1548,48,0,0,2
44774,224.0,1724,48,0,0,2
44775,88.0,1367,48,1,1,4
44776,132.0,1468,48,1,0,4
44777,110.0,1368,48,1,1,4
44778,132.0,1375,48,1,1,4
44779,132.0,1414,48,1,0,4
44784,187.0,1475,48,1,0,4
44793,132.0,1531,48,1,0,4
44794,132.0,1386,48,1,1,4
44795,132.0,1425,48,1,0,4
44800,187.0,1479,48,1,0,4
44801,187.0,1535,48,1,0,4
44806,110.0,1531,48,1,1,5
44807,110.0,1550,48,1,0,5
44808,177.0,1594,48,1,0,5
44809,132.0,1528,48,1,1,5
44810,132.0,1550,48,1,0,5
44819,224.0,1721,48,1,0,5
44823,177.0,1649,48,1,0,5
44824,132.0,1581,48,1,1,5
44825,132.0,1603,48,1,0,5
44832,224.0,1783,48,1,0,5
44835,177.0,1696,48,9,0,5
44842,224.0,1812,48,9,0,5
44849,224.0,1815,48,1,0,5
