,puiss_max,masse_ordma_min,Marque,Carburant,Carrosserie,boite,gamme2
44748,177.0,1543,48,0,0,0,5
44749,132.0,1480,48,0,0,1,5
44750,132.0,1501,48,0,0,0,5
44751,158.0,1580,48,1,0,0,5
44752,158.0,1641,48,1,0,0,5
44753,158.0,1569,48,1,0,1,5
44754,84.0,1488,48,1,0,1,5
44755,84.0,1505,48,1,0,0,5
44756,120.0,1569,48,1,0,0,5
44757,120.0,1545,48,1,0,1,5
44758,224.0,1674,48,0,0,0,5
44759,177.0,1597,48,0,0,0,2
44760,158.0,1645,48,1,0,0,2
44761,158.0,1706,48,1,0,0,2
44762,120.0,1636,48,1,0,0,2
44763,224.0,1729,48,0,0,0,2
44764,100.0,1631,48,1,0,0,2
44765,100.0,1605,48,1,0,1,2
44766,177.0,1592,48,0,0,0,2
44767,132.0,1524,48,0,0,1,2
44768,132.0,1548,48,0,0,0,2
44769,158.0,1640,48,1,0,0,2
44770,158.0,1701,48,1,0,0,2
44771,158.0,1635,48,1,0,1,2
44772,120.0,1631,48,1,0,0,2
44773,120.0,1605,48,1,0,1,2
44774,224.0,1724,48,0,0,0,2
44775,88.0,1367,48,0,1,1,4
44776,132.0,1468,48,0,1,0,4
44777,110.0,1368,48,0,1,1,4
44778,132.0,1375,48,0,1,1,4
44779,132.0,1414,48,0,1,0,4
44780,110.0,1498,48,1,1,0,4
44781,110.0,1477,48,1,1,1,4
44782,130.0,1498,48,1,1,0,4
44783,130.0,1477,48,1,1,1,4
44784,187.0,1475,48,0,1,0,4
44785,84.0,1366,48,1,1,1,4
44786,84.0,1424,48,1,1,0,4
44789,84.0,1366,48,1,1,1,4
44790,84.0,1424,48,1,1,0,4
44793,132.0,1531,48,0,1,0,4
44794,132.0,1386,48,0,1,1,4
44795,132.0,1425,48,0,1,0,4
44796,110.0,1504,48,1,1,0,4
44797,110.0,1484,48,1,1,1,4
44798,130.0,1504,48,1,1,0,4
44799,130.0,1484,48,1,1,1,4
44800,187.0,1479,48,0,1,0,4
44801,187.0,1535,48,0,1,0,4
44802,84.0,1387,48,1,1,1,4
44803,84.0,1433,48,1,1,0,4
44804,100.0,1613,48,1,1,0,5
44805,100.0,1590,48,1,1,1,5
44806,110.0,1531,48,0,1,1,5
44807,110.0,1550,48,0,1,0,5
44808,177.0,1594,48,0,1,0,5
44809,132.0,1528,48,0,1,1,5
44810,132.0,1550,48,0,1,0,5
44811,158.0,1631,48,1,1,0,5
44812,158.0,1691,48,1,1,0,5
44813,158.0,1606,48,1,1,1,5
44814,84.0,1535,48,1,1,1,5
44815,84.0,1556,48,1,1,0,5
44816,120.0,1701,48,1,1,0,5
44817,120.0,1613,48,1,1,0,5
44818,120.0,1590,48,1,1,1,5
44819,224.0,1721,48,0,1,0,5
44821,100.0,1690,48,1,1,0,5
44822,100.0,1671,48,1,1,1,5
44823,177.0,1649,48,0,1,0,5
44824,132.0,1581,48,0,1,1,5
44825,132.0,1603,48,0,1,0,5
44826,158.0,1698,48,1,1,0,5
44827,158.0,1761,48,1,1,0,5
44828,158.0,1687,48,1,1,1,5
44829,120.0,1761,48,1,1,0,5
44830,120.0,1690,48,1,1,0,5
44831,120.0,1671,48,1,1,1,5
44832,224.0,1783,48,0,1,0,5
44833,100.0,1725,48,1,9,0,5
44834,100.0,1716,48,1,9,1,5
44835,177.0,1696,48,0,9,0,5
44836,158.0,1793,48,1,9,0,5
44837,158.0,1783,48,1,9,1,5
44838,120.0,1792,48,1,9,0,5
44839,120.0,1776,48,1,9,1,5
44840,120.0,1725,48,1,9,0,5
44841,120.0,1716,48,1,9,1,5
44842,224.0,1812,48,0,9,0,5
44843,158.0,1798,48,1,1,0,5
44844,158.0,1788,48,1,1,1,5
44845,120.0,1799,48,1,1,0,5
44846,120.0,1786,48,1,1,1,5
44847,120.0,1726,48,1,1,0,5
44848,120.0,1706,48,1,1,1,5
44849,224.0,1815,48,0,1,0,5
